,city,hotel_name,booking_url,booking_reviews_score,description,latitude,longitude
90,Dijon,ibis Dijon Gare,https://www.booking.com/hotel/fr/ibis-dijon-gare.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=f40585cfadec0582&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,7.9,"L'hôtel ibis Dijon Gare est situé en face de la gare, à seulement 10 minutes à pied du centre-ville historique. Il propose des chambres climatisées équipées d'une radio et d'une connexion Wi-Fi gratuite.
Le restaurant de l'ibis Dijon Gare, Le Klub, sert une cuisine régionale et une grande sélection de vins. En été, vous pourrez prendre vos repas sur la terrasse fleurie.
Un petit-déjeuner buffet composé de plats sucrés et salés, comme des œufs, de la salade de fruits, des yaourts et des jus de fruits, est préparé chaque matin. Des viennoiseries cuites sur place et des madeleines fraîches sont également proposées, ainsi qu'une boisson chaude et un fruit à emporter. Un petit-déjeuner plus léger est servi à partir de 4h00.
L'ibis Dijon Gare possède par ailleurs un bar à cocktails moderne. L'établissement dispose d'une réception ouverte 24h/24. ",47.32223149,5.02388611
91,Dijon,Odalys City Dijon Les Cordeliers,https://www.booking.com/hotel/fr/appart-39-odalys-les-cordeliers.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=f40585cfadec0582&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,8.0,"L’Odalys City Dijon Les Cordeliers vous accueille dans le centre historique de Dijon. Aménagé dans un ancien cloître, cet appart'hôtel propose des chambres dotées d’une salle de bains privative ainsi que des hébergements indépendants. Durant votre séjour, vous pourrez vous détendre dans le jardin ou le hammam.
Tous les hébergements de l'Odalys City Dijon Les Cordeliers possèdent une salle d'eau privative comportant des articles de toilette gratuits et un sèche-cheveux. Vous bénéficierez également d’une connexion Wi-Fi gratuite et d’une télévision par câble.
Les appartements comprennent une cuisine équipée d’un lave-vaisselle, d’un micro-ondes et d’une bouilloire électrique. Des restaurants et des bars vous attendent à quelques pas.
Vous séjournerez à 500 mètres du Palais des Ducs et du musée des Beaux-Arts, et à 1,5 km de la gare de Dijon-Ville. Le parc des expositions Congrexpo de Dijon se trouve à 1,5 km. ",47.31827001,5.04011462
92,Dijon,Hôtel des Halles,https://www.booking.com/hotel/fr/hotel-des-halles-dijon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=f40585cfadec0582&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,8.8,"L'Hôtel des Halles vous accueille dans le centre-ville historique de Dijon, à 50 mètres de la zone piétonne et à 300 mètres du marché couvert des halles centrales. Vous bénéficierez d'une connexion Wi-Fi gratuite. Le départ de la route des Grands Crus de Bourgogne est à 10 minutes de route.
Toutes les chambres disposent de la climatisation, d'une télévision à écran plat et d'une salle de bains privative avec une douche à l'italienne. Elles sont desservies par un ascenseur.
L'Hôtel des Halles sert un petit-déjeuner buffet tous les matins.
Vous séjournerez à 30 mètres de l'arrêt de tramway Godrans qui permet un accès direct au Zénith et à l'université de Dijon. Un parking public payant est situé à 250 mètres. ",47.32558142,5.0369183
93,Besancon,Hôtel Restaurant Spa Le Sauvage,https://www.booking.com/hotel/fr/ho-tel-le-sauvage-besanasson.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from=searchresults,8.9,"L'Hôtel Restaurant Spa Le Sauvage vous accueille dans un ancien monastère des Clarisses, dans le quartier historique de Besançon, à 500 mètres des anciens contreforts de la citadelle. Il offre une vue sur le parc ombragé, les remparts, la ville et la vallée du Doubs.
Revêtues de parquet, toutes les chambres sont pourvues d'une salle de bains privative avec baignoire ou douche. Elles comprennent également une télévision à écran plat, un téléphone et un bureau. Certaines chambres offrent une vue sur le jardin et la ville.
Le petit-déjeuner est servi tous les matins dans la salle à manger, sur la terrasse ou en chambre, sur demande. Vous pourrez également vous détendre sur la terrasse exposée à l'ouest en savourer une boisson au bar.
Vous séjournerez à 10 minutes à pied du musée du Temps et à seulement 2 km de la gare de Besançon Viotte. Vous trouverez de nombreux commerces et restaurants à moins de 10 minutes de marche. Un parking privé est accessible moyennant un supplément. Vous bénéficierez gratuitement d'une connexion Wi-Fi. ",47.23171767,6.02759153
94,Besancon,All Suites Besançon,https://www.booking.com/hotel/fr/all-suites-besancon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from=searchresults,7.9,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement All Suites Besançon ! 
 pour économiser.
Doté d’un jardin, l’établissement All Suites Besançon vous propose des hébergements à Besançon, à moins de 4,2 km du parc des expositions Micropolis et à moins de 1 km de l’université de Besançon Vesoul. Vous bénéficierez gratuitement d’un parking privé et d’une connexion Wi-Fi dans l’ensemble des locaux. Cet hôtel 3 étoiles propose un service d’étage et une bagagerie. Des chambres familiales sont disponibles sur place.
Les chambres de l’hôtel comportent un bureau, une télévision à écran plat et une salle de bains privative.
Lors de votre séjour, vous pourrez profiter d’une terrasse.
L’établissement est situé à 2,6 km du musée des beaux-arts et d’archéologie de Besançon et à 3,1 km du musée du Temps. L’aéroport de Dole-Jura, le plus proche, est implanté à 49 km de l’hôtel All Suites Besançon. ",47.25435723,5.99548012
95,Besancon,Hôtel de Paris,https://www.booking.com/hotel/fr/de-paris-besanasson.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from=searchresults,8.5,"Situé dans le centre de Besançon, l'Hôtel de Paris est agrémenté d'un intérieur contemporain. Il propose une réception ouverte 24h/24 et une terrasse. La citadelle de Besançon n'est qu'à 15 minutes à pied et Vesoul vous attend à 48 km.
Toutes les chambres sont dotées de la climatisation, d'une télévision par satellite à écran plat, d'un bureau, d'une armoire et d'un téléphone. Leur salle de bains privative est pourvue d'un sèche-cheveux et d'articles de toilette gratuits.
Un petit-déjeuner buffet est servi chaque matin. Vous pourrez aussi vous détendre avec un verre au bar de l'hôtel et vous trouverez des restaurants traditionnels à quelques pas.
Le musée des beaux-arts est à seulement 5 minutes à pied et la gare de TGV Besançon Franche-Comté est accessible à 12 km. L'établissement dispose également d'une bagagerie, de journaux quotidiens et d'une connexion Internet par câble gratuite. ",47.23856537,6.02532506
96,Besancon,Mercure Besancon Parc Micaud,https://www.booking.com/hotel/fr/besancon-parc-micaud.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from=searchresults,7.7,"Cet hôtel Mercure est situé dans le centre-ville de Besançon, dans les jardins du casino, au bord du Doubs et en face du parc Micaud.
Il propose 91 chambres climatisées, dont 78 réservées aux non-fumeurs, toutes équipées d'une salle de bains privative et de la télévision par satellite à écran plat.
Le restaurant de l'hôtel, Le Vesontio, sert une cuisine traditionnelle et offre une vue splendide sur les jardins du casino. L'Instant, le bar de l'hôtel, est ouvert jusqu'à 23h00.
Vous profiterez d'un casino, d'une salle de sport et d'un bar karaoké à 3 km de l'hôtel. ",47.24228752,6.03179455
97,Besancon,Best Western Citadelle,https://www.booking.com/hotel/fr/bestwesterncitadelle.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,8.2,"Le Best Western Citadelle est situé dans le centre-ville historique de Besançon, à 5 minutes à pied de la rivière Doubs et de la Citadelle. Vous bénéficierez gratuitement d’une connexion Wi-Fi dans les chambres.
Les chambres comportent la climatisation et une télévision recevant les chaînes Canal+. La salle de bains privative est dotée d’eau chauffée par des panneaux solaires. En outre, l’établissement propose des chambres adaptées aux personnes à mobilité réduite.
L’hôtel sert un petit-déjeuner chaque matin moyennant un supplément. Vous pourrez le déguster dans votre chambre ou sous forme de buffet dans la salle à manger. Un service d’étage est également assuré.
Une borne de recharge pour une voiture électrique est disponible sur réservation préalable moyennant un supplément de 20 EUR.
L’établissement est implanté à 5 km du centre de conventions Micropolis. Vous pourrez profiter d’un parking public sur place moyennant des frais supplémentaires. Veuillez contacter l'établissement directement si vous souhaitez réserver une place de parking. ",47.231541,6.02658033
98,Besancon,Hôtel AKENA BESANCON,https://www.booking.com/hotel/fr/akena-besancon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,8.6,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel AKENA BESANCON ! 
 pour économiser.
Situé à Besançon, à 7km du parc Micropolis, l'Hôtel AKENA BESANCON propose un restaurant, un parking privé gratuit, un bar et une terrasse. L’établissement se trouve à environ 7 km de l'université de Besançon-Vesoul et à 9 km du musée des Beaux-Arts et d'Archéologie. La connexion Wi-Fi est gratuite. L’hôtel possède des chambres familiales.
Un petit-déjeuner buffet est servi chaque matin sur place.
Le musée du Temps de Besançon et la cathédrale Saint-Jean de Besançon se trouvent à 10 km de l'Hôtel AKENA BESANCON. L’aéroport le plus proche, celui de Dole-Jura, est situé à 48 km. ",47.23547525,5.9000854
99,Besancon,ibis Styles Besançon,https://www.booking.com/hotel/fr/besancon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,7.9,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement ibis Styles Besançon ! 
 pour économiser.
Idéalement situé dans un parc, l'hôtel ibis Styles Besançon se trouve à 15 minutes à pied de la gare TGV et du centre de Besançon. Il met à votre disposition une piscine extérieure dotée d'une terrasse bien exposée ainsi qu'une connexion Wi-Fi gratuite.
Ses chambres climatisées et spacieuses affichent une décoration de style contemporain. Elles comprennent également une télévision à écran LCD et une connexion Wi-Fi gratuite.
L'établissement vous proposera chaque matin un petit-déjeuner buffet. Vous pourrez siroter un verre au bar de l'hôtel ou dîner dans son restaurant. Une aire de jeux pour enfants et des salles de réunion sont également disponibles sur place.
L'hôtel met à votre disposition un parking privé gratuit ainsi qu'une réception ouverte 24h/24. Il se situe à 10 minutes en voiture du parc des expositions Micropolis et à seulement 3,7 km de la citadelle de Besançonet, site classé au patrimoine mondial de l'UNESCO. ",47.25425346,6.0216397
