nominatim_place_id,city,city_lat,city_lon,city_feels_like.day,city_pop,city_temp_delta,city_weather_score,city_ranking,hotel_name,hotel_booking_url,hotel_booking_reviews_score,hotel_description,hotel_latitude,hotel_longitude
297981358,Bayeux,49.2764624,-0.7024738,25,0,0,100.0,1,Hôtel De Brunville et La Table du Grand Luxembourg,https://www.booking.com/hotel/fr/hoteldebrunville.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ab31500824ea00d4&srepoch=1659784977&from_sustainable_property_sr=1&from=searchresults,7.9,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel De Brunville et La Table du Grand Luxembourg ! 
 pour économiser.
Situé à seulement 400 mètres de la cathédrale de Bayeux, l'Hôtel De Brunville et La Table du Grand Luxembourg propose un restaurant doté d'une cour avec jardin, au cœur de la ville médiévale. Desservies par un ascenseur, les chambres avec salle de bains privative sont équipées d'une télévision par satellite. L'établissement possède une piscine extérieure chauffée accessible tout au long de l'année.
L'Hôtel De Brunville et La Table du Grand Luxembourg sert un petit-déjeuner buffet tous les matins. Vous pourrez également déguster des produits régionaux frais dans le restaurant sur place et commander des boissons au bar-salon.
L'établissement se trouve à 650 mètres du musée de la tapisserie et à un peu plus de 1 km de la gare de Bayeux. ",49.27815769,-0.70351392
297981358,Bayeux,49.2764624,-0.7024738,25,0,0,100.0,1,ibis budget Bayeux,https://www.booking.com/hotel/fr/etap-bayeux.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ab31500824ea00d4&srepoch=1659784977&from_sustainable_property_sr=1&from=searchresults,8.2,"L’ibis budget Bayeux vous accueille entre Caen et Cherbourg, à proximité de la sortie 36 de la route N13 et à seulement 13 km des plages du débarquement. Cet établissement possède une réception ouverte 24h/24 et des chambres climatisées dotées d’une connexion Wi-Fi gratuite.
Les hébergements sont insonorisés et équipés de la télévision par satellite. Toutes les chambres sont desservies par un ascenseur et possèdent leur propre salle de bains pourvue d’une douche.
Pour votre sécurité, le petit-déjeuner et le dîner sont servis en chambre. Vous trouverez des distributeurs automatiques de collations et de boissons sur place. Vous bénéficierez en outre d’un service gratuit de journaux et de magazines en ligne.
Cet hôtel doté d’un parking privé gratuit bénéficie d’un emplacement idéal pour partir à la découverte de la Normandie en voiture. Vous séjournerez à 30 km du cimetière américain et à 8 minutes de route du musée de la Tapisserie de Bayeux. ",49.25424209,-0.64648747
297981358,Bayeux,49.2764624,-0.7024738,25,0,0,100.0,1,Novotel Bayeux,https://www.booking.com/hotel/fr/novotel.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=ab31500824ea00d4&srepoch=1659784977&from_sustainable_property_sr=1&from=searchresults,7.7,"Le Novotel Bayeux est situé entre Caen et Cherbourg, en Normandie. Il est à 1 km seulement de la célèbre Tapisserie de Bayeux et du centre historique de la ville.
Modernes et confortables, les chambres sont équipées d'une salle de bains privative contemporaine, d'une connexion Wi-Fi et de la climatisation.
L'hôtel propose un restaurant, un bar, un parking, une piscine et un jardin. Les clients peuvent utiliser l'espace affaires dans le hall d'accueil, comprenant un accès Internet gratuit.
Deux enfants maximum (jusqu'à 15 ans) peuvent séjourner gratuitement en partageant 1 chambre avec leurs parents.
Le Novotel Bayeux est situé à proximité des plages du débarquement. ",49.28176922,-0.71848869
297981358,Bayeux,49.2764624,-0.7024738,25,0,0,100.0,1,Hotel Le Lion D'Or et Restaurant La Table Du Lion,https://www.booking.com/hotel/fr/le-lion-d-or-bayeux.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=ab31500824ea00d4&srepoch=1659784977&from=searchresults,8.7,"Occupant un ancien bureau de poste du XVIIIe siècle, l'Hotel Le Lion D'Or et Restaurant La Table Du Lion est désormais un établissement charmant situé dans l'un des plus anciens quartiers de Bayeux. Doté d'une réception ouverte 24h/24, il est installé à seulement 400 mètres du musée de la Tapisserie de Bayeux.
Claires et spacieuses, toutes les chambres insonorisées possèdent une connexion Wi-Fi gratuite et une salle de bains privative avec un sèche-cheveux.
Chaque matin, vous pourrez déguster un petit-déjeuner buffet. Le restaurant de l'établissement sert une cuisine française créative. Après le dîner, vous pourrez vous détendre dans le bar-salon avec un verre de calvados en écoutant de la musique près de la cheminée.
Le personnel du Lion D’or assure un service de concierge et organise des excursions locales. Sur demande, des soins de massages pourront être dispensés à proximité de l'établissement. ",49.27627832,-0.69836944
297981358,Bayeux,49.2764624,-0.7024738,25,0,0,100.0,1,Churchill Hotel Bayeux Centre,https://www.booking.com/hotel/fr/churchill-bayeux.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=ab31500824ea00d4&srepoch=1659784977&from=searchresults,8.1,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Churchill Hotel Bayeux Centre ! 
 pour économiser.
Situé dans une rue piétonne en plein cœur du centre historique, le Churchill Hotel Bayeux Centre se trouve à seulement 400 mètres du Musée de la tapisserie de Bayeux. L'établissement possède une réception ouverte 24h/24, un bar et une boutique de souvenirs proposant des produits gastronomiques de la région.
Les chambres de l'hôtel sont équipées d'une télévision à écran plat avec des chaînes internationales. Toutes disposent également d'une connexion Wi-Fi gratuite, de la climatisation et d'une salle de bains privative.
Un petit-déjeuner continental est servi chaque matin. Vous pourrez par ailleurs prendre vos repas dans l'un des nombreux cafés et restaurants des environs.
Le personnel du Churchill Hotel Bayeux Centre demeure à votre disposition pour vous aider à organiser vos excursions et vous fournir des conseils sur différents sites d'intérêt. Les visites guidées des plages du débarquement partent juste derrière l'hôtel. Omaha Beach est à 25 km de l'établissement. ",49.2766073,-0.70057154
297981358,Bayeux,49.2764624,-0.7024738,25,0,0,100.0,1,Chambre d'hôtes Logis de Saint Jean,https://www.booking.com/hotel/fr/logis-de-saint-jean.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=ab31500824ea00d4&srepoch=1659784977&from=searchresults,9.1,"Installé dans le centre historique de Bayeux, à seulement 350 mètres du musée de la tapisserie, le Chambre d'hôtes Logis de Saint Jean possède une cour avec un coin salon extérieur et un salon commun. Il est situé à 5 minutes à pied de la cathédrale. La connexion Wi-Fi est gratuite dans l'ensemble des locaux.
Offrant un accès direct à la cour, toutes les chambres sont pourvues d'une télévision à écran plat, d'un coin salon et d'un plateau/bouilloire. Leur salle de bains privative est munie d'une baignoire ou d'une douche.
Un petit-déjeuner, composé de viennoiseries, de pain, de gâteaux et de confitures maison, ainsi que de fruits frais et de jus de fruits, est servi chaque matin.
La gare est à 800 mètres et la plage d'Omaha se trouve à 15 km. Vous bénéficierez gratuitement d'une connexion Wi-Fi dans la salle du petit-déjeuner et de places de stationnement dans les rues environnantes. ",49.27600709,-0.69828361
297981358,Bayeux,49.2764624,-0.7024738,25,0,0,100.0,1,Hôtel Le Saint Patrice,https://www.booking.com/hotel/fr/saint-patrice.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=ab31500824ea00d4&srepoch=1659784977&from=searchresults,8.3,"L’Hôtel Le Saint Patrice vous accueille à Bayeux, à moins de 400 mètres de la cathédrale Notre-Dame et à 800 mètres du musée Baron Gérard. Une connexion Wi-Fi est disponible gratuitement dans l’ensemble des locaux. Cet hôtel possède des chambres familiales.
Toutes les chambres sont dotées d’une télévision à écran plat, d’un bureau et d’une salle de bains privative. Les logements comportent une armoire.
Le matin, l'Hôtel Le Saint Patrice sert un petit-déjeuner américain.
Vous séjournerez à proximité de lieux d'intérêt tels que le musée de la Tapisserie de Bayeux, le jardin botanique et le musée de la Bataille de Normandie. L'aéroport de Caen-Carpiquet, le plus proche, est situé à 31 km de l'Hôtel Le Saint Patrice. ",49.27981023,-0.71067492
297981358,Bayeux,49.2764624,-0.7024738,25,0,0,100.0,1,Immolidays,https://www.booking.com/hotel/fr/immolidays.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=ab31500824ea00d4&srepoch=1659784977&from=searchresults,8.3,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Immolidays ! 
 pour économiser.
L'Immolidays propose des appartements indépendants dotés d'une connexion Wi-Fi gratuite, dans le centre de Bayeux. Vous trouverez des commerces, des restaurants et des épiceries à 200 mètres de l'établissement.
Les appartements de l'Immolidays disposent d'un salon avec une cuisine ou une kitchenette, d'une télévision, d'un accès à un jardin commun et d'une salle de bains privative. Vous bénéficierez aussi d'un lave-linge et d'un sèche-linge.
La cuisine ou kitchenette comprend un coin repas, un lave-vaisselle, un réfrigérateur, une cuisinière et un four micro-ondes. Des ustensiles de cuisine et du mobilier de jardin sont également fournis.
L'Immolidays est situé à 3 km de la gare de Bayeux et les plages du débarquement sont accessibles à 10 km. Par ailleurs, un parking public gratuit est disponible à proximité. ",49.27905535,-0.70856206
297981358,Bayeux,49.2764624,-0.7024738,25,0,0,100.0,1,Au Loup Historic Apartments,https://www.booking.com/hotel/fr/au-loup-historic-apartments-bayeux.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=ab31500824ea00d4&srepoch=1659784977&from_sustainable_property_sr=1&from=searchresults,8.5,"Installé à Bayeux, à 550 mètres de la cathédrale Notre-Dame et à 10 minutes à pied du musée de la Tapisserie de Bayeux, l'établissement Au Loup Historic Apartments propose des hébergements avec connexion Wi-Fi gratuite, coin salon et télévision à écran plat.
Tous les logements comprennent une cuisine avec un four, un micro-ondes, un réfrigérateur, une bouilloire et une machine à café. Leur salle de bains privative est pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits.
Le musée d'art et d'histoire Baron Gérard se trouve à 500 mètres de l'appart'hôtel Au Loup Historic Apartments. L'aéroport de Deauville-Normandie est situé à 88 km. ",49.272798,-0.707556
297981358,Bayeux,49.2764624,-0.7024738,25,0,0,100.0,1,LOGIS DU GRAND PIN,https://www.booking.com/hotel/fr/logis-du-grand-pin.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=ab31500824ea00d4&srepoch=1659784977&from=searchresults,9.5,"Offrant une vue sur le jardin, le LOGIS DU GRAND PIN est situé à Bayeux, à 3,9 km du musée de la Tapisserie de Bayeux. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé.
Tous les logements comprennent un coin salon, une télévision à écran plat, un lave-linge ainsi qu'une salle de bains privative pourvue d'une douche et d'un sèche-cheveux. Un micro-ondes, un réfrigérateur, un four, une bouilloire et une machine à café sont également fournis.
Vous pourrez également vous détendre dans le jardin.
La cathédrale Notre-Dame de Bayeux et le musée Baron Gérard se trouvent à 5 km. L'aéroport de Caen-Carpiquet, le plus proche, est implanté à 27 km. ",49.2520036,-0.6698477
